analysis_id,stratum,moderator,contrast,omitted_study,removed_effects,remaining_effects,remaining_studies,remaining_clusters,successful,beta,se,df,p_raw,nominal_p_lt_0_05,direction_consistent,warnings,failure_reason
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Foukal_2014,1,39,29,31,TRUE,-0.3226378323989828,0.11672139695042331,5.120263298511722,0.038636599671509085,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Graumann_2016,2,38,29,30,TRUE,-0.3033541444802321,0.11045463767795918,6.4853639515531665,0.03091058547553112,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,He_2025,1,39,29,31,TRUE,-0.32584748033783867,0.11542320688476349,5.110995671184384,0.036076202263430585,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,He_2026,1,39,29,31,TRUE,-0.34105399321162067,0.10792512022051357,5.29985379189935,0.023162279331773485,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Herms_2023,1,39,29,31,TRUE,-0.31548501401652307,0.1183843549904242,5.268247606287674,0.042345742959113385,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Ignee_2010,1,39,29,31,TRUE,-0.3199185983434373,0.11594126437634181,5.325934658662859,0.03726392410924518,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Israel_2004,1,39,29,31,TRUE,-0.30267269179953377,0.12236413495592482,5.273787546368224,0.053753158296103914,FALSE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Lee_2020,2,38,29,31,TRUE,-0.31487503400096556,0.11884748291437099,5.249326723897367,0.0433210983776693,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Lucocq_2020,1,39,29,31,TRUE,-0.325640691928825,0.11668979368767567,5.02285486231931,0.038223322135486265,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Oon_2018,1,39,29,31,TRUE,-0.3191163806122219,0.11689240494002878,5.259224384828781,0.03914879805280167,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Park_2007,1,39,29,31,TRUE,-0.32653931375269857,0.11482483366227432,5.142983618183043,0.03494787143373474,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Park_2021,4,36,29,31,TRUE,-0.3278157688581127,0.1170545339300918,4.921492015874442,0.038640795707086034,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Peard_2022,2,38,29,30,TRUE,-0.34954478824562696,0.10792038575800651,4.919432234854988,0.02352031139567941,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Pitra_2018,2,38,29,31,TRUE,-0.3566457624282945,0.09813895246689149,5.81132574008842,0.011536311257167177,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Ragel_2016,2,38,29,31,TRUE,-0.31243976463270784,0.11928152705145158,5.3129442883240525,0.04444818394718976,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Reizine_2024,1,39,29,31,TRUE,-0.3227843843805276,0.11856394133358766,4.958159219455039,0.0420220230341962,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Rocca_2016,1,39,29,31,TRUE,-0.3336570075450375,0.1119155366388884,5.143649077346638,0.029692008386350405,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Sanz_2016,1,39,29,31,TRUE,-0.33685216905149995,0.11019274792644225,5.203053706575054,0.02678222594411793,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Tshering_Vogel_2021,2,38,29,31,TRUE,-0.22193304836031605,0.13223220855569245,26.009189845217726,0.10525440255720436,FALSE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Yenice_2020,1,39,29,31,TRUE,-0.341104293673712,0.11064473144426548,5.040419811219444,0.027090901150916804,TRUE,TRUE,,
IM_modality_pair_CT_US_vs_CT_MRI,Inter-modality,Modality pair,CT-US-based vs CT-MRI,Zhong_2017,1,39,29,31,TRUE,-0.3332803232190248,0.11382544293289007,5.018879396685912,0.032561041159132206,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Almalki_2023,1,40,29,32,TRUE,0.16586497280017667,0.05562413193637787,7.122126599159302,0.020051383228268244,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Anshulmeena_2026,1,40,29,32,TRUE,0.1632280189233063,0.0538047396156943,7.186188516316347,0.018421517374011966,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Ascenti_2007,1,40,29,32,TRUE,0.1679359104004691,0.05409915811636374,7.22034853159014,0.016557892067243857,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Bielsa_Gali_1999,1,40,29,32,TRUE,0.15024089032316448,0.05824826941417061,6.703073899366421,0.037900637165262166,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Chan_2021,2,39,29,32,TRUE,0.1662465328620838,0.055638376440954,7.059016997086837,0.02008545916581614,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Clevert_2008,1,40,29,32,TRUE,0.17071746818462213,0.05456355725791409,7.182124495319386,0.01609731697517867,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Como_2021,1,40,29,32,TRUE,0.15605496032268418,0.05633199125229718,7.16642450958812,0.027041956618521924,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Das_2023,1,40,29,32,TRUE,0.1660719331883025,0.05522466696390294,7.2164225497280885,0.019040266267871343,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Ferreira_2016,1,40,29,32,TRUE,0.16195010632290427,0.05596418006386044,7.2250252834896225,0.022400998498087025,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Foukal_2014,1,40,29,32,TRUE,0.19354537599613011,0.05224153234353743,6.327289299339985,0.009116845033770651,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Graumann_2016,2,39,29,31,TRUE,0.18521655566343317,0.049579559782932124,7.051093316203899,0.0072077430108449135,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,He_2025,1,40,29,32,TRUE,0.16687326113491038,0.05600784129556422,7.1465987834888915,0.02004111118535509,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,He_2026,1,40,29,32,TRUE,0.1749403070388621,0.07717134170855475,10.35383595658449,0.04596126834437524,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Herms_2023,1,40,29,32,TRUE,0.16501750123760903,0.05687607370853834,7.187446924517293,0.02228423849274059,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Ignee_2010,1,40,29,32,TRUE,0.14718209775227928,0.05979455527490176,6.505142853868751,0.04593456407806309,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Israel_2004,1,40,29,32,TRUE,0.14806775293147292,0.05218772099645843,6.962132417053793,0.025288963688152498,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Lee_2020,2,39,29,32,TRUE,0.16704899603747678,0.05714601549818455,7.18217329690906,0.021609000435585425,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Lucocq_2020,1,40,29,32,TRUE,0.17412256536618584,0.05453694811742326,7.102124159111725,0.014925646417869028,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Oon_2018,1,40,29,32,TRUE,0.1491136856489071,0.057074944625163784,6.785401457651237,0.03575482582659161,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Park_2007,1,40,29,32,TRUE,0.16108177069651453,0.05659986208188225,7.086818887238294,0.02450933231680797,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Park_2021,4,37,29,32,TRUE,0.15915201816742108,0.057274415335265096,6.398106082775979,0.029974879782431334,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Peard_2022,3,38,29,30,TRUE,0.16669049448860457,0.06901800599200834,6.06812380362424,0.05174610075390309,FALSE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Pitra_2018,2,39,29,32,TRUE,0.14155511989640923,0.05434572309116844,6.984473529194997,0.035251376627060696,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Ragel_2016,2,39,29,32,TRUE,0.16444705428102993,0.05736959728831758,7.200274818357335,0.02339569578251232,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Reizine_2024,1,40,29,32,TRUE,0.1523335150831011,0.05737076051062514,6.204164789854273,0.03657870617345272,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Rocca_2016,1,40,29,32,TRUE,0.16536405793452585,0.05520795406684341,7.22779312503541,0.01933383126341954,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Sanz_2016,1,40,29,32,TRUE,0.1617413405214571,0.05503562814542391,7.040377707462416,0.021607542387482487,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Tshering_Vogel_2021,2,39,29,32,TRUE,0.1678619687805163,0.056299791727835155,6.944921948534135,0.020659201206858928,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Yenice_2020,1,40,29,32,TRUE,0.17679707167965478,0.0571732970904162,6.471851494376805,0.019344117976018475,TRUE,TRUE,,
IM_log_sample_size,Inter-modality,log(sample size),log_nc,Zhong_2017,1,40,29,32,TRUE,0.1675494100110908,0.05550659934165873,7.161374219262244,0.018903872129973014,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Almalki_2023,1,39,28,31,TRUE,0.4296463696598572,0.15946174388817627,7.03201167656277,0.03075791767590342,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Anshulmeena_2026,1,39,28,31,TRUE,0.39761723218237566,0.1521329243843329,9.741369073355376,0.02640611758300895,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Ascenti_2007,1,39,28,31,TRUE,0.35210602225831444,0.18129713350523557,6.988730752156425,0.09330635754751124,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Chan_2021,2,38,28,31,TRUE,0.42604966265786615,0.1634306333390881,6.952791047677712,0.03527950189408489,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Clevert_2008,1,39,28,31,TRUE,0.3764479471896979,0.1567226740496174,9.667597811666404,0.03798221866171593,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Como_2021,1,39,28,31,TRUE,0.3386304551099009,0.1562130920753394,9.669801571405136,0.056283849416400564,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Das_2023,1,39,28,31,TRUE,0.3660152760192701,0.15768908914153043,9.663001614608612,0.04353877532537275,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Ferreira_2016,1,39,28,31,TRUE,0.3589893290215739,0.15526500639333354,9.4262076793852,0.044841003786986924,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Foukal_2014,1,39,28,31,TRUE,0.34284727042598334,0.1572977811525386,9.71977164502339,0.05503975099830665,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Graumann_2016,2,38,28,30,TRUE,0.17804144649120188,0.12478010282659628,4.850938691950262,0.21469077355023675,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,He_2025,1,39,28,31,TRUE,0.3590185442047506,0.15526759403008072,9.425088815331861,0.04483291832188218,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,He_2026,1,39,28,31,TRUE,0.37242442725199165,0.18268817685078675,6.9590544434186254,0.08111978405723086,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Herms_2023,1,39,28,31,TRUE,0.33290627571124576,0.15548333307877316,9.70321336932776,0.058746754256400954,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Ignee_2010,1,39,28,31,TRUE,0.34491377806642415,0.15579976230944473,9.549270294052135,0.05244758494772391,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Israel_2004,1,39,28,31,TRUE,0.3556281483607854,0.15501150294097524,9.536799887969158,0.0458931506953762,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Lee_2020,2,38,28,31,TRUE,0.3575318740856066,0.1552581616449573,9.436661781814763,0.04551094070921895,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Lucocq_2020,1,39,28,31,TRUE,0.37526480537678575,0.15676380603952864,9.655755600503317,0.03853921960373226,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Oon_2018,1,39,28,31,TRUE,0.3408726242751189,0.15609875971532922,9.623872430824907,0.05493333666958401,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Park_2007,1,39,28,31,TRUE,0.35896784193955045,0.1552646707693624,9.42642904451339,0.04485035831346109,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Park_2021,4,36,28,31,TRUE,0.37712276128198297,0.15746138941995175,9.76002412595959,0.038204615454978656,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Peard_2022,3,37,28,29,TRUE,0.35267009837210694,0.16304799976943216,10.083097990318231,0.05560933741882155,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Pitra_2018,2,38,28,31,TRUE,0.3577935349952218,0.15518998717313354,9.460225327324652,0.045241807318606504,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Ragel_2016,2,38,28,31,TRUE,0.3233227507754357,0.15413778417514237,9.770127275885413,0.06296932180821868,FALSE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Reizine_2024,1,39,28,31,TRUE,0.38325976466583817,0.15619189439842185,9.737871024046775,0.034637133985888774,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Rocca_2016,1,39,28,31,TRUE,0.3588326949206399,0.15526123963043845,9.428339045183108,0.04490634398059606,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Sanz_2016,1,39,28,31,TRUE,0.3720203671775417,0.15733759255197352,9.674168842353076,0.04044624724361662,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Tshering_Vogel_2021,2,38,28,31,TRUE,0.35307662193386957,0.1579248788289506,9.779309022122401,0.049936788362124535,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Yenice_2020,1,39,28,31,TRUE,0.3590337916743819,0.1552733908688348,9.422796915225138,0.044838365582052946,TRUE,TRUE,,
IM_readers_3plus_vs_1,Inter-modality,No. of readers,3 or more vs 1,Zhong_2017,1,39,28,31,TRUE,0.35879849694024585,0.15525878907843738,9.429428844175904,0.04491708560227976,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Almalki_2023,1,40,29,32,TRUE,0.34491309146694177,0.1409290671033628,18.0280053281405,0.02485784733478918,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Anshulmeena_2026,1,40,29,32,TRUE,0.30639007062254137,0.14678365322712825,15.152089985711587,0.05415060700375045,FALSE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Ascenti_2007,1,40,29,32,TRUE,0.32931095367116464,0.15286980171162684,15.045463612052538,0.04784036889904346,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Bielsa_Gali_1999,1,40,29,32,TRUE,0.33210579262140544,0.14039944167112445,17.960533444796702,0.029465282476147086,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Chan_2021,2,39,29,32,TRUE,0.34772164115867127,0.1412123076428984,18.05953222593345,0.024080067804854756,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Clevert_2008,1,40,29,32,TRUE,0.3410348763195544,0.15103261319543432,15.219191932881326,0.03904483603885486,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Como_2021,1,40,29,32,TRUE,0.33040748122997565,0.1403137898159142,17.967615442513164,0.03010827510016519,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Das_2023,1,40,29,32,TRUE,0.358505966831373,0.15048707242312892,15.198922846101832,0.030680552050383784,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Ferreira_2016,1,40,29,32,TRUE,0.3381690772270634,0.1407177095331599,17.97882578176728,0.0272626817213764,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Foukal_2014,1,40,29,32,TRUE,0.33420592240423996,0.1407397790718873,18.040583289548902,0.02886264015158878,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Graumann_2016,2,39,29,31,TRUE,0.22036837159469636,0.13711337717222533,12.522573296072371,0.13291928030227804,FALSE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,He_2025,1,40,29,32,TRUE,0.33849468205750355,0.14079984779203275,18.003315735858695,0.027195680307353264,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,He_2026,1,40,29,32,TRUE,0.36127589594840026,0.1399719403506288,18.07733743719345,0.018791064423025822,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Herms_2023,1,40,29,32,TRUE,0.32649907444760884,0.1401060382495028,18.00054531725444,0.03161864060280936,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Ignee_2010,1,40,29,32,TRUE,0.33344878509536174,0.1400297025331391,17.821078512850793,0.028621278646979033,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Israel_2004,1,40,29,32,TRUE,0.37394212324520915,0.13750058046226063,18.041426768208204,0.014034871690671908,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Lee_2020,2,39,29,32,TRUE,0.3238176574338475,0.14028258331866744,18.077415717037507,0.033011285930132625,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Lucocq_2020,1,40,29,32,TRUE,0.3562084410646655,0.14017981229766938,17.957115917952677,0.020502716161175282,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Oon_2018,1,40,29,32,TRUE,0.33147118976849044,0.1402157803668303,17.911104112321873,0.029585092893486625,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Park_2007,1,40,29,32,TRUE,0.33980704432318404,0.14067011709735233,17.95092888101453,0.026592011392487146,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Park_2021,4,37,29,32,TRUE,0.3590687412946222,0.141150799149883,18.08679262926778,0.020309306722271946,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Peard_2022,3,38,29,30,TRUE,0.3467256739995939,0.14272261034616757,18.45168145269716,0.025537167374432228,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Pitra_2018,2,39,29,32,TRUE,0.3187940105795989,0.13946535035048535,18.02913356574962,0.03458448814769418,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Ragel_2016,2,39,29,32,TRUE,0.42529073548717095,0.12169345992825589,14.986091335047199,0.0032622856215912127,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Reizine_2024,1,40,29,32,TRUE,0.3361504741439144,0.15354504663750715,15.041338713132802,0.04475711588478596,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Rocca_2016,1,40,29,32,TRUE,0.34934419155436647,0.14067243348294647,17.97918479875326,0.023103724861094722,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Sanz_2016,1,40,29,32,TRUE,0.34966257057908823,0.15150731890365374,15.17057937394954,0.03550014793262407,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Tshering_Vogel_2021,2,39,29,32,TRUE,0.39819342577882033,0.14186491241376462,15.083421035674911,0.013220191203193682,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Yenice_2020,1,40,29,32,TRUE,0.3442757880981145,0.1409534617319631,18.0344456279025,0.025108955462169857,TRUE,TRUE,,
IM_representative_spectrum,Inter-modality,Representative spectrum,Yes vs no/unclear,Zhong_2017,1,40,29,32,TRUE,0.34970515929198304,0.14060796373309375,17.963166505162,0.02293659409159245,TRUE,TRUE,,
